,id,course,enroll
448698,U_461780,C_course-v1:MITx+6_00_1x+sp,2017-06-04 20:15:00
448769,U_6726870,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-02-28 23:28:00
448770,U_6726870,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,2017-03-05 16:34:00
448797,U_4658940,C_course-v1:TsinghuaX+20120143X+sp,2017-04-10 23:57:00
448840,U_4348718,C_course-v1:TsinghuaX+30240243X+sp,2017-02-14 20:13:00
448842,U_1199271,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-04-09 20:51:00
448859,U_2845958,C_course-v1:TsinghuaX+34100325_X+sp,2017-02-03 19:51:00
448860,U_2845958,C_course-v1:TsinghuaX+30240243X+sp,2017-02-03 19:51:00
448878,U_6731866,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-03-05 14:24:00
448897,U_6177609,C_course-v1:TsinghuaX+00310222X+sp,2017-02-23 18:37:00
448934,U_6664990,C_course-v1:MITx+6_00_1x+sp,2017-02-13 23:17:00
448951,U_7004239,C_course-v1:TsinghuaX+70660542X+2015_T2,2017-05-04 21:17:00
448970,U_3136514,C_course-v1:TsinghuaX+20430064X+sp,2017-03-21 12:23:00
448984,U_1523344,C_course-v1:TsinghuaX+30240184+sp,2017-03-30 21:31:00
449032,U_6499511,C_course-v1:TsinghuaX+40050455_2X+sp,2017-01-02 22:58:00
449033,U_6947012,C_course-v1:BIT+PHY1701601+sp,2017-04-16 18:14:00
449034,U_6947012,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-04-16 18:35:00
449037,U_6374287,C_course-v1:TsinghuaX+30240243X+sp,2017-01-23 17:59:00
449038,U_6374287,C_course-v1:TsinghuaX+34100325_X+sp,2017-05-28 19:52:00
449061,U_2556921,C_course-v1:TsinghuaX+30240184+sp,2017-05-25 15:37:00
449100,U_7030695,C_course-v1:TsinghuaX+00690092X+sp,2017-05-15 10:08:00
449101,U_7030695,C_course-v1:TsinghuaX+34100325_X+sp,2017-05-12 18:02:00
449226,U_6401501,C_course-v1:TsinghuaX+70120073X+sp,2017-02-19 14:15:00
449267,U_6688050,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-02-20 12:53:00
449297,U_6925501,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-04-09 21:35:00
449300,U_6925501,C_course-v1:TsinghuaX+30240184+sp,2017-04-07 20:07:00
449303,U_3047648,C_course-v1:TsinghuaX+60240013X+sp,2017-06-07 10:24:00
449306,U_3047641,C_course-v1:WUT+WUT2016001+sp,2017-03-10 17:57:00
449321,U_387329,C_course-v1:WUT+WUT2016001+sp,2017-05-03 17:41:00
449334,U_6932687,C_course-v1:TsinghuaX+00680082X+sp,2017-04-13 19:38:00
449365,U_1820207,C_course-v1:WUT+1022817X+sp,2017-04-10 22:49:00
449366,U_1820207,C_course-v1:MITx+6_00_1x+sp,2017-04-05 15:26:00
449367,U_1820207,C_course-v1:TsinghuaX+34100325_X+sp,2017-01-05 17:07:00
449419,U_7036919,C_course-v1:TsinghuaX+00040132X+sp,2017-05-15 18:56:00
449420,U_7036919,C_course-v1:AdelaideX+Wine101x+sp,2017-05-15 18:35:00
449432,U_2478339,C_course-v1:TsinghuaX+40050455_2X+sp,2017-03-01 23:13:00
449433,U_2478339,C_course-v1:TsinghuaX+20120143X+sp,2017-05-20 22:09:00
449434,U_2478339,C_course-v1:TsinghuaX+40050455X+sp,2017-03-01 23:14:00
449438,U_6570247,C_course-v1:TsinghuaX+20330334X_2015_2+sp,2017-01-15 18:30:00
449439,U_6570247,C_course-v1:BIT+PHY1701601+sp,2017-01-31 23:17:00
449440,U_6570247,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-01-31 23:16:00
449449,U_532375,C_course-v1:TsinghuaX+00690212X+sp,2017-02-22 11:17:00
449461,U_6656060,C_course-v1:BIT+PHY1701601+sp,2017-04-03 17:44:00
449462,U_6656060,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-04-03 17:43:00
449468,U_6656060,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2017-04-30 20:53:00
449507,U_6825165,C_course-v1:TsinghuaX+30150303X+sp,2017-03-27 01:26:00
449520,U_3675389,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-01-08 15:40:00
449553,U_6342136,C_course-v1:TsinghuaX+00310222X+sp,2017-02-16 20:39:00
449555,U_6342136,C_course-v1:TsinghuaX+30240243X+sp,2017-02-15 23:43:00
449559,U_6342136,C_course-v1:TsinghuaX+34100325_X+sp,2017-02-12 22:01:00
449583,U_6574393,C_course-v1:TsinghuaX+00740113_1X+sp,2017-01-18 04:44:00
449584,U_6574393,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-04-02 11:06:00
449605,U_4700595,C_course-v1:TsinghuaX+0350161X_2015_T2+sp,2017-02-21 22:20:00
449622,U_383850,C_course-v1:TsinghuaX+30240243X+sp,2017-03-07 16:59:00
449633,U_1862625,C_course-v1:TsinghuaX+30240184+sp,2017-02-07 21:36:00
449634,U_1862625,C_course-v1:MITx+6_00_1x+sp,2017-02-07 21:15:00
449646,U_6906547,C_course-v1:UST+UST001+sp,2017-04-04 06:03:00
449647,U_6906547,C_course-v1:MITx+6_00_1x+sp,2017-04-04 01:12:00
449720,U_3844375,C_course-v1:UST+UST001+sp,2017-03-17 21:16:00
449731,U_6734862,C_course-v1:TsinghuaX+00701032X+sp,2017-03-02 21:06:00
449732,U_6734862,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-03-02 21:11:00
449734,U_6734867,C_course-v1:TsinghuaX+30240184+sp,2017-03-07 17:02:00
449748,U_802908,C_course-v1:TsinghuaX+20440333X+sp,2017-03-12 14:39:00
449751,U_802908,C_course-v1:NCTU+wghx+2017_T1,2017-03-12 14:39:00
449754,U_802908,C_course-v1:TsinghuaX+30240184+sp,2017-03-21 07:56:00
449804,U_5790825,C_course-v1:Tsinghua+20150001+sp,2017-01-06 08:57:00
449807,U_5790825,C_course-v1:NJU+C1026+2016_T2,2017-01-05 17:24:00
449831,U_6541202,C_course-v1:TsinghuaX+30150303X+sp,2017-01-07 21:51:00
449832,U_6541202,C_course-v1:TsinghuaX+20120143X+sp,2017-05-18 22:43:00
449888,U_2733374,C_course-v1:TsinghuaX+00701032X+sp,2017-05-07 11:25:00
449907,U_6054109,C_course-v1:BIT+PHY1701701+sp,2017-02-23 20:05:00
449922,U_6054104,C_course-v1:TsinghuaX+30240184+sp,2017-05-10 19:35:00
449924,U_6054104,C_course-v1:TsinghuaX+60240013X+sp,2017-05-11 11:50:00
449928,U_536004,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-04-09 14:20:00
449930,U_536004,C_course-v1:MITx+6_00_1x+sp,2017-04-09 14:20:00
449937,U_5179370,C_course-v1:AdelaideX+Wine101x+sp,2017-04-06 13:04:00
449939,U_5179370,C_course-v1:edX+BlendedX+sp,2017-03-19 22:52:00
449956,U_6356631,C_course-v1:TsinghuaX+30240184+sp,2017-04-07 13:29:00
449965,U_165556,C_course-v1:TsinghuaX+70120073X+sp,2017-01-05 11:19:00
450053,U_6532629,C_course-v1:TsinghuaX+20440333X+sp,2017-05-19 14:49:00
450055,U_6532629,C_course-v1:TsinghuaX+34000888X+sp,2017-06-07 19:37:00
450090,U_6675648,C_course-v1:TsinghuaX+20440333X+sp,2017-02-16 23:17:00
450096,U_6602969,C_course-v1:MITx+6_00_1x+sp,2017-01-23 14:46:00
450097,U_6602969,C_course-v1:TsinghuaX+00040132X+sp,2017-01-23 17:14:00
450102,U_6228124,C_course-v1:TsinghuaX+00740113_2X+sp,2017-01-05 17:46:00
450107,U_6228124,C_course-v1:TsinghuaX+30240243X+sp,2017-01-05 17:47:00
450108,U_6228124,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2017-01-13 11:51:00
450111,U_6228124,C_course-v1:TsinghuaX+00740113_1X+sp,2017-01-05 17:46:00
450112,U_6228124,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,2017-01-05 17:47:00
450114,U_6228124,C_course-v1:TsinghuaX+30240184_2X+sp,2017-01-05 17:47:00
450117,U_6228124,C_course-v1:TsinghuaX+60240013X+sp,2017-01-05 12:15:00
450118,U_6228124,C_course-v1:TsinghuaX+20120143X+sp,2017-05-09 16:31:00
450119,U_6228124,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-01-05 17:47:00
450127,U_6712143,C_course-v1:MicrosoftX+Microsoft101+sp,2017-03-09 21:32:00
450129,U_6712143,C_course-v1:TsinghuaX+01030132X+sp,2017-02-25 17:38:00
450130,U_6712143,C_course-v1:TsinghuaX+30240184+sp,2017-02-25 15:20:00
450169,U_6834538,C_course-v1:TsinghuaX+00740113_1X+sp,2017-03-14 15:56:00
450170,U_6834538,C_course-v1:TsinghuaX+00740113_2X+sp,2017-03-14 15:56:00
450171,U_6834538,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,2017-03-15 10:30:00
450197,U_1049606,C_course-v1:TsinghuaX+20440333X+sp,2017-04-23 20:24:00
450223,U_7034121,C_course-v1:TsinghuaX+30240184+sp,2017-05-22 20:57:00
450224,U_7034121,C_course-v1:TsinghuaX+30240243X+sp,2017-05-18 08:52:00
450258,U_5395720,C_course-v1:UQx+Crime101x+sp,2017-04-15 09:55:00
450269,U_2646403,C_course-v1:Tsinghua+20150001+sp,2017-03-13 22:56:00
450289,U_6989456,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,2017-05-03 10:00:00
450291,U_6989456,C_course-v1:UST+UST001+sp,2017-04-26 20:53:00
450296,U_4754205,C_course-v1:TsinghuaX+30240184+sp,2017-02-27 15:18:00
450312,U_6714691,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-03-25 18:20:00
450387,U_3190330,C_course-v1:JXUST+JXUST2016001+2016_T2,2017-04-24 12:12:00
450414,U_6333380,C_course-v1:TsinghuaX+00740123_X+sp,2017-01-06 16:23:00
450416,U_6333380,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-01-24 14:25:00
450433,U_6696402,C_course-v1:JXUST+JXUST2016001+2016_T2,2017-04-09 11:27:00
450443,U_6696402,C_course-v1:TsinghuaX+60240202X+sp,2017-02-23 21:49:00
450445,U_3548312,C_course-v1:BIT+PHY1701601+sp,2017-04-29 15:12:00
450453,U_411582,C_course-v1:TsinghuaX+0350161X_2015_T2+sp,2017-03-21 22:01:00
450473,U_7041074,C_course-v1:TsinghuaX+40050455_2X+sp,2017-05-17 10:22:00
450482,U_6936139,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2017-05-15 20:05:00
450490,U_7054781,C_course-v1:TsinghuaX+30240184+sp,2017-05-24 05:43:00
450565,U_6648600,C_course-v1:UST+UST001+sp,2017-02-08 14:58:00
450566,U_6648600,C_course-v1:TsinghuaX+20120143X+sp,2017-02-08 14:06:00
450567,U_6648600,C_course-v1:TsinghuaX+30040323X+sp,2017-02-08 14:53:00
450578,U_6980129,C_course-v1:TsinghuaX+70150023X+sp,2017-04-22 23:51:00
450579,U_6980129,C_course-v1:TsinghuaX+30150153X+sp,2017-04-22 23:55:00
450605,U_6113873,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,2017-05-08 17:39:00
450606,U_6113873,C_course-v1:PekingX+Peking001x+_,2017-05-08 17:35:00
450607,U_6113873,C_course-v1:MITx+15_390_2x+sp,2017-05-08 17:26:00
450608,U_6113873,C_course-v1:TsinghuaX+70167012X+sp,2017-05-08 17:16:00
450609,U_6113873,C_course-v1:TsinghuaX+20120143X+sp,2017-05-08 17:45:00
450648,U_6927500,C_course-v1:TsinghuaX+60240202X+sp,2017-04-08 18:30:00
450649,U_6927500,C_course-v1:TsinghuaX+30240243X+sp,2017-04-08 15:57:00
450674,U_3225340,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2017-01-29 22:37:00
450675,U_3225340,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-03-08 22:12:00
450679,U_6771628,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2017-03-25 19:48:00
450680,U_6771628,C_course-v1:BIT+PHY1701702+sp,2017-03-05 15:14:00
450683,U_6068684,C_course-v1:TsinghuaX+00040132X+sp,2017-04-09 15:04:00
450738,U_4375638,C_course-v1:JXUST+JXUST2016001+2016_T2,2017-04-16 22:33:00
450824,U_6815764,C_course-v1:TsinghuaX+30150153X+sp,2017-03-09 23:28:00
450825,U_6815764,C_course-v1:TsinghuaX+0350161X_2015_T2+sp,2017-03-09 23:27:00
450835,U_6902276,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-05-23 10:04:00
450838,U_6902276,C_course-v1:MITx+6_00_1x+sp,2017-05-23 10:06:00
450840,U_6902271,C_course-v1:TsinghuaX+60240013X+sp,2017-04-02 09:12:00
450943,U_2305411,C_course-v1:UQx+Think101x+sp,2017-03-13 21:48:00
450945,U_6660518,C_course-v1:TsinghuaX+20120143X+sp,2017-02-12 13:33:00
450946,U_7052442,C_course-v1:TsinghuaX+00740123_X+sp,2017-05-22 22:20:00
450949,U_6660514,C_course-v1:TsinghuaX+30240184_2X+sp,2017-05-03 11:07:00
450950,U_6660514,C_course-v1:TsinghuaX+30240243X+sp,2017-03-17 22:28:00
450957,U_732914,C_course-v1:TsinghuaX+00701032X+sp,2017-03-09 21:05:00
451029,U_57746,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-04-20 10:46:00
451030,U_57746,C_course-v1:TsinghuaX+Pr20170406-SC_p1+sp,2017-05-13 16:32:00
451112,U_733969,C_course-v1:UC_BerkeleyX+CS_184_1x+sp,2017-05-04 19:28:00
451114,U_733969,C_course-v1:TsinghuaX+30240184+sp,2017-05-08 15:41:00
451134,U_2619008,C_course-v1:MITx+15_390_2x+sp,2017-01-12 19:16:00
451148,U_3550639,C_course-v1:TsinghuaX+80590952X+sp,2017-03-27 11:49:00
451159,U_3115103,C_course-v1:TsinghuaX+30240243X+sp,2017-03-12 15:32:00
451203,U_6263407,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-01-14 16:59:00
451208,U_6263405,C_course-v1:HUBU+2017030501X+sp,2017-04-09 22:31:00
451215,U_4441829,C_course-v1:TsinghuaX+34100325_X+sp,2017-03-25 12:50:00
451216,U_4441829,C_course-v1:TsinghuaX+00740113_2X+sp,2017-03-25 12:51:00
451219,U_4441829,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-04-01 14:18:00
451239,U_4441886,C_course-v1:TsinghuaX+20120143X+sp,2017-01-06 22:12:00
451324,U_6671175,C_course-v1:TsinghuaX+30240184+sp,2017-02-15 17:29:00
451326,U_6832792,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-06-07 09:32:00
451328,U_6832792,C_course-v1:MITx+6_00_1x+sp,2017-06-07 09:22:00
451338,U_7066783,C_course-v1:UST+UST001+sp,2017-06-01 19:26:00
451339,U_7066783,C_course-v1:TsinghuaX+60240202X+sp,2017-06-01 19:14:00
451340,U_7066783,C_course-v1:TsinghuaX+00612642X+sp,2017-05-30 18:54:00
451347,U_138929,C_course-v1:TsinghuaX+30240243X+sp,2017-03-10 05:15:00
451349,U_138929,C_course-v1:TsinghuaX+34100325_X+sp,2017-02-21 15:36:00
451352,U_4463013,C_course-v1:NJU+C1026+2016_T2,2017-04-26 17:24:00
451358,U_4442402,C_course-v1:TsinghuaX+00740113_1X+sp,2017-02-09 16:13:00
451359,U_4442401,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-02-27 17:48:00
451378,U_4557762,C_course-v1:TsinghuaX+20430064X+sp,2017-03-22 07:38:00
451389,U_5177822,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,2017-04-30 12:30:00
451391,U_5177822,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-04-30 12:29:00
451398,U_242525,C_course-v1:MITx+6_00_1x+sp,2017-04-09 09:29:00
451404,U_1095566,C_course-v1:TsinghuaX+30240184_2X+sp,2017-03-31 22:54:00
451406,U_1095566,C_course-v1:TsinghuaX+30240184+sp,2017-03-31 22:52:00
451420,U_261775,C_course-v1:MicrosoftX+Microsoft101+sp,2017-04-02 07:44:00
451424,U_541966,C_course-v1:TsinghuaX+30260112X+sp,2017-05-18 18:46:00
451442,U_5331056,C_course-v1:JXUST+JXUST2016001+2016_T2,2017-03-22 14:08:00
451454,U_678982,C_course-v1:MITx+6_00_1x+sp,2017-04-10 08:40:00
451504,U_3483463,C_course-v1:TsinghuaX+00740123_X+sp,2017-02-06 23:09:00
451505,U_3483463,C_course-v1:NJU+C1026+2016_T2,2017-02-06 23:09:00
451507,U_3483463,C_course-v1:TsinghuaX+30240184+sp,2017-02-06 23:18:00
451508,U_3483463,C_course-v1:MITx+6_00_1x+sp,2017-02-06 22:51:00
451509,U_3483463,C_course-v1:TsinghuaX+30240243X+sp,2017-02-06 23:18:00
451510,U_3483463,C_course-v1:TsinghuaX+30240184_2X+sp,2017-02-06 23:19:00
451517,U_6841248,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2017-04-01 00:45:00
451518,U_6841248,C_course-v1:BIT+PHY1701702+sp,2017-03-16 08:18:00
451523,U_168107,C_course-v1:UST+UST001+sp,2017-01-28 00:29:00
451533,U_6772098,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2017-03-07 21:49:00
451534,U_4610547,C_course-v1:TsinghuaX+20440333X+sp,2017-02-20 21:25:00
451542,U_4610547,C_course-v1:BIT+PHY17016+sp,2017-05-02 23:25:00
451543,U_4610547,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-01-19 21:10:00
451545,U_6363426,C_course-v1:TsinghuaX+30240184+sp,2017-01-08 20:18:00
451548,U_243594,C_course-v1:MITx+6_00_1x+sp,2017-02-13 13:43:00
451549,U_2795284,C_course-v1:TsinghuaX+20430064_2X+sp,2017-04-04 14:41:00
451550,U_2795284,C_course-v1:TsinghuaX+20430064X+sp,2017-04-04 14:41:00
451560,U_494298,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-03-26 20:04:00
451562,U_267464,C_course-v1:MITx+6_00_1x+sp,2017-03-07 19:56:00
451567,U_4552358,C_course-v1:TsinghuaX+00740113_1X+sp,2017-04-25 17:00:00
451592,U_1083530,C_course-v1:TsinghuaX+20440333X+sp,2017-02-23 19:44:00
451593,U_1083530,C_course-v1:TsinghuaX+20430064X+sp,2017-03-07 22:45:00
451594,U_1083530,C_course-v1:TsinghuaX+20430064_2X+sp,2017-03-28 14:13:00
451605,U_6860298,C_course-v1:TsinghuaX+00740113_2X+sp,2017-03-21 00:12:00
451617,U_6992958,C_course-v1:BIT+PHY1701601+sp,2017-06-07 20:30:00
451638,U_5158094,C_course-v1:TsinghuaX+00701032X+sp,2017-03-18 12:16:00
451641,U_2248576,C_course-v1:TsinghuaX+30240184+sp,2017-03-06 14:52:00
451643,U_2248576,C_course-v1:TsinghuaX+30240184_2X+sp,2017-03-06 14:35:00
451644,U_2248576,C_course-v1:UST+UST001+sp,2017-03-06 13:51:00
451664,U_6699511,C_course-v1:TsinghuaX+30240184+sp,2017-02-22 17:25:00
451665,U_6699511,C_course-v1:MITx+6_00_1x+sp,2017-04-28 22:58:00
451681,U_4508953,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-01-08 11:13:00
451750,U_6601818,C_course-v1:MITx+6_00_1x+sp,2017-01-23 02:07:00
451771,U_80259,C_course-v1:TsinghuaX+00740113_2X+sp,2017-05-08 18:20:00
451773,U_1532952,C_course-v1:MITx+6_00_1x+sp,2017-04-27 01:17:00
451782,U_6946806,C_course-v1:TsinghuaX+10800032X+sp,2017-06-01 14:21:00
451819,U_6720465,C_course-v1:MITx+6_00_1x+sp,2017-02-27 16:27:00
451820,U_6720465,C_course-v1:TsinghuaX+34100325_X+sp,2017-03-22 15:48:00
451835,U_6933207,C_course-v1:TsinghuaX+80590952X+sp,2017-05-23 10:30:00
451836,U_6933207,C_course-v1:UQx+Crime101x+sp,2017-04-10 18:12:00
451870,U_2526179,C_course-v1:MITx+6_00_1x+sp,2017-02-01 23:40:00
451872,U_2526173,C_course-v1:TsinghuaX+30240184+sp,2017-02-11 08:04:00
451875,U_2526173,C_course-v1:TsinghuaX+30240243X+sp,2017-04-03 17:48:00
451876,U_2526173,C_course-v1:TsinghuaX+30240184_2X+sp,2017-02-11 17:00:00
451888,U_4441141,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-01-21 13:41:00
451889,U_3724942,C_course-v1:TsinghuaX+20120143X+sp,2017-04-20 15:43:00
451890,U_3724942,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-02-26 23:38:00
451895,U_3724942,C_course-v1:TsinghuaX+30240243X+sp,2017-01-17 13:19:00
452007,U_6523828,C_course-v1:TsinghuaX+00040132X+sp,2017-01-03 23:21:00
452009,U_6523828,C_course-v1:TsinghuaX+70150023X+sp,2017-02-19 17:09:00
452019,U_2572755,C_course-v1:TsinghuaX+30040323X+sp,2017-01-24 20:21:00
452071,U_6419498,C_course-v1:TsinghuaX+20330334X_2015_2+sp,2017-03-26 16:35:00
452075,U_2523948,C_course-v1:TsinghuaX+30240184+sp,2017-05-28 10:15:00
452092,U_7005169,C_course-v1:TsinghuaX+30240184+sp,2017-05-02 23:26:00
452093,U_7005169,C_course-v1:TsinghuaX+00740123_X+sp,2017-05-07 01:21:00
452094,U_7005169,C_course-v1:TsinghuaX+30240243X+sp,2017-05-02 23:26:00
452095,U_7005169,C_course-v1:TsinghuaX+34100325_X+sp,2017-05-02 23:27:00
452096,U_7005169,C_course-v1:TsinghuaX+30240184_2X+sp,2017-05-02 23:28:00
452136,U_3074575,C_course-v1:TsinghuaX+20440333X+sp,2017-03-11 19:35:00
452296,U_1516295,C_course-v1:MITx+6_00_1x+sp,2017-02-22 18:38:00
452299,U_4250062,C_course-v1:BIT+PHY1701701+sp,2017-06-07 11:10:00
452301,U_4250062,C_course-v1:TsinghuaX+THU201605X+sp,2017-06-06 13:16:00
452313,U_6600109,C_course-v1:TsinghuaX+00690212X+sp,2017-03-04 16:04:00
452314,U_6600109,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-06-04 11:23:00
452341,U_2123885,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,2017-03-11 21:51:00
452347,U_1952963,C_course-v1:TsinghuaX+80000822X+sp,2017-01-16 10:29:00
452378,U_556651,C_course-v1:TsinghuaX+70150023X+sp,2017-02-10 22:49:00
452384,U_556651,C_course-v1:NJU+C1026+2016_T2,2017-02-10 22:43:00
452385,U_556651,C_course-v1:TsinghuaX+30240243X+sp,2017-01-02 23:08:00
452388,U_556651,C_course-v1:TsinghuaX+40260092X+sp,2017-05-29 16:53:00
452392,U_556651,C_course-v1:TsinghuaX+00310222X+sp,2017-02-14 23:22:00
452403,U_2951138,C_course-v1:TsinghuaX+30140393X+sp,2017-03-16 00:12:00
452405,U_2951138,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,2017-03-15 23:37:00
452406,U_2951138,C_course-v1:Tsinghuax+30130123X+sp,2017-03-12 17:46:00
452421,U_6396158,C_course-v1:TsinghuaX+20120143X+sp,2017-06-05 00:19:00
452425,U_6396158,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,2017-06-03 23:10:00
452507,U_171081,C_course-v1:TsinghuaX+Thesis2016X+sp,2017-03-31 18:07:00
452513,U_171081,C_course-v1:Tsinghua+20150001+sp,2017-03-31 14:55:00
452515,U_171081,C_course-v1:TsinghuaX+30240184+sp,2017-04-16 17:22:00
452538,U_6244,C_course-v1:MITx+6_00_1x+sp,2017-03-14 17:04:00
452565,U_6985361,C_course-v1:MicrosoftX+Microsoft101+sp,2017-05-21 08:44:00
452566,U_6985361,C_course-v1:MITx+6_00_1x+sp,2017-05-21 08:42:00
452567,U_7010417,C_course-v1:TsinghuaX+0350161X_2015_T2+sp,2017-06-05 01:12:00
452568,U_7010417,C_course-v1:TsinghuaX+20440333X+sp,2017-05-05 00:48:00
452609,U_521180,C_course-v1:UC_BerkeleyX+CS_184_1x+sp,2017-03-20 16:02:00
452610,U_521180,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-05-09 10:41:00
452611,U_2435660,C_course-v1:TsinghuaX+30240184+sp,2017-03-06 23:33:00
452612,U_2435660,C_course-v1:TsinghuaX+30240184_2X+sp,2017-03-12 11:58:00
452614,U_2435660,C_course-v1:TsinghuaX+10421094X_2015_2+sp,2017-03-01 20:39:00
452627,U_6925603,C_course-v1:TsinghuaX+20430064X+sp,2017-04-07 20:57:00
452650,U_2507164,C_course-v1:TsinghuaX+30240243X+sp,2017-03-08 22:20:00
452713,U_2530271,C_course-v1:TsinghuaX+20430064_2X+sp,2017-01-17 17:05:00
452724,U_6477447,C_course-v1:TsinghuaX+00740123_X+sp,2017-02-19 12:57:00
452726,U_6477447,C_course-v1:MITx+6_00_1x+sp,2017-01-16 10:26:00
452727,U_6477447,C_course-v1:TsinghuaX+30240184+sp,2017-01-20 22:33:00
452731,U_6477447,C_course-v1:TsinghuaX+30240184_2X+sp,2017-01-20 22:33:00
452735,U_6477447,C_course-v1:JXUST+JXUST2016001+2016_T2,2017-04-02 17:20:00
452736,U_6477447,C_course-v1:TsinghuaX+30240243X+sp,2017-03-03 14:47:00
452738,U_6477447,C_course-v1:TsinghuaX+01030132X+sp,2017-01-02 20:51:00
452770,U_6939457,C_course-v1:TsinghuaX+30240184+sp,2017-04-13 13:40:00
452771,U_6939457,C_course-v1:TsinghuaX+30240184_2X+sp,2017-06-01 10:52:00
452781,U_3272680,C_course-v1:MITx+6_00_1x+sp,2017-03-03 17:28:00
452782,U_3272680,C_course-v1:TsinghuaX+60240202X+sp,2017-05-01 11:12:00
452815,U_4316336,C_course-v1:TsinghuaX+30240184+sp,2017-03-07 23:26:00
452816,U_4316336,C_course-v1:TsinghuaX+30240184_2X+sp,2017-03-07 23:26:00
452817,U_4316336,C_course-v1:TsinghuaX+34100325_X+sp,2017-02-25 08:02:00
452852,U_1491956,C_course-v1:TsinghuaX+70660542X+2015_T2,2017-05-06 08:37:00
452889,U_6516968,C_course-v1:BIT+PHY1701701+sp,2017-01-08 01:32:00
452890,U_6516968,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-01-02 14:17:00
452962,U_288351,C_course-v1:TsinghuaX+00740123_X+sp,2017-03-13 22:39:00
452963,U_288351,C_course-v1:UC_BerkeleyX+CS_184_1x+sp,2017-03-11 22:08:00
452964,U_288351,C_course-v1:TsinghuaX+30240184+sp,2017-03-13 23:27:00
452965,U_288351,C_course-v1:MITx+6_00_1x+sp,2017-03-11 21:30:00
452970,U_516269,C_course-v1:TsinghuaX+30240243X+sp,2017-03-25 19:52:00
453033,U_3004379,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-01-16 23:07:00
453034,U_3004379,C_course-v1:BIT+PHY1701701+sp,2017-04-27 17:35:00
453036,U_3004379,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2017-04-27 17:36:00
453039,U_3004379,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-04-27 17:36:00
453045,U_3004379,C_course-v1:NJU+C1026+2016_T2,2017-04-13 19:45:00
453063,U_1582219,C_course-v1:TsinghuaX+00612642X+sp,2017-06-01 20:34:00
453068,U_1582219,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-04-08 16:27:00
453219,U_6928023,C_course-v1:TsinghuaX+20330334X_2015_2+sp,2017-04-11 20:46:00
453220,U_6928023,C_course-v1:BIT+PHY1701701+sp,2017-04-13 19:26:00
453223,U_699552,C_course-v1:TsinghuaX+60240013X+sp,2017-01-21 01:28:00
